;grid position;session ID;trellis filenumber;mat filename;iontophoresis;voltage;isolation quality;plx file range;included trials;electrode broken?;comment/electrode;general comment;included to analysis ?;excluded due to electordes;;;;;;;;;;;;
;;;3;ma_0097_3.56PM.grating.ORxM.mat;control;;2;0-70;1-93;;;;;;;;;;;;;;;;;
;;;4;ma_0097_4.01PM.grating.ORxM.mat;5HT_20nA;2.2;2;0-70;1-96;;;;;;;;;;;;;;;;;
;;;5;ma_0097_4.07PM.grating.SZ.mat;5HT_20nA;3.1;2;0-40;1-58;;;;;;;;;;;;;;;;;
;;;6;ma_0097_4.09PM.grating.SZ.mat;control;;2;0-35;1-48;;;inverted voltage;;0;;;;;;;;;;;;
;;;8;ma_0097_4.12PM.grating.CO.mat;control;;1;;;;;inverted voltage;;0;;;;;;;;;;;;
;;;10;ma_0097_4.14PM.grating.SZ.mat;5HT_6nA;NaN;1;0-40;1-58;;;inverted voltage;;0;;;;;;;;;;;;
;;;11;ma_0097_4.16PM.grating.SZ.mat;5HT_6nA;NaN;1;0-21;1-31;;;inverted voltage;;0;;;;;;;;;;;;
;;;12;ma_0097_4.17PM.grating.SZ.mat;5HT_6nA;NaN;2;;;;;inverted voltage;;0;;;;;;;;;;;;
;;;14;ma_0097_4.19PM.grating.CO.mat;5HT_6nA;NaN;1;0-14;1.51;;;inverted voltage;;0;;;;;;;;;;;;
;;;15;ma_0097_4.20PM.grating.CO.mat;5HT_6nA;NaN;2;;;;;inverted voltage;;0;;;;;;;;;;;;
;;;17;ma_0097_4.21PM.grating.CO.mat;5HT_6nA;NaN;2;;;;;inverted voltage;;0;;;;;;;;;;;;
;;;18;ma_0097_4.25PM.grating.CO.mat;5HT_6nA;NaN;NaN;;;;;inverted voltage;;0;;;;;;;;;;;;
03/06/15;+1,-3;0098;1;ma_0098_1.38PM.grating.XPos.mat;;;1;;;No;;OK isolation;;;;;;;;;;;;;;
;;;2;ma_0098_1.39PM.grating.XPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0098_1.40PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;5;ma_0098_1.41PM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;6;ma_0098_1.45PM.grating.ORxM.mat;5HT_20nA;1.1;;;;;;;;;;;;;;;;;;;;
;;;8;ma_0098_1.54PM.grating.ORxM.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;9;ma_0098_1.57PM.grating.ORxM.mat;5HT_10nA;0.5;4;;;;;;;;;;;;;;;;;;;
;;;10;ma_0098_2.00PM.grating.SZxM.mat;control;;4.5;;;;;;;;;;;;;;;;;;;
;;;11;ma_0098_2.01PM.grating.SZxM.mat;5HT_10nA;0.5;4.5;;;;;;;;;;;;;;;;;;;
;;0099;1;ma_0099_2.51PM.grating.XPos.mat;;;5;;;No;;"isolation not good; exclude?";;;;;;;;;;;;;;
;;;2;ma_0099_2.52PM.grating.YPos.mat;;;4.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0099_2.59PM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;4;ma_0099_3.03PM.grating.ORxM.mat;5HT_10nA;1.6;;;;;;;;;;;;;;;;;;;;
;;;5;ma_0099_3.08PM.grating.SZ.mat;5HT_10nA;1.6;NaN;;;;;;;;;;;;;;;;;;;
;;;6;ma_0099_3.09PM.grating.SZ.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;100;1;ma_0100_4.16PM.grating.XPos.mat;;;NaN;;;No;;;;;;;;;;;;;;;;
;;;2;ma_0100_4.17PM.grating.XPos.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;;ma_0100_4.18PM.grating.ORxM.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;;;ma_0100_4.22PM.grating.ORxM.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;101;1;ma_0101_5.21PM.grating.XPos.mat;;;3.5;;;No;;;;;;;;;;;;;;;;
;;;2;ma_0101_5.22PM.grating.YPos.mat;;;3.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0101_5.23PM.grating.ORxM.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;5;ma_0101_5.24PM.grating.ORxM.mat;control;;4.5;;;;;;;;;;;;;;;;;;;
03/07/15;+3,-2;0102;1;ma_0102_2.52PM.grating.XPos.mat;;;5;;;No;;MUA- just one neuron;;;;;;;;;;;;;;
;;;2;ma_0102_2.53PM.grating.YPos.mat;;;5;;;;;MUA- just one neuron;;;;;;;;;;;;;;
;;;3;ma_0102_2.54PM.grating.ORxM.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0102_2.59PM.grating.ORxM.mat;5HT_10nA;0.3;4.5;;;;;the table for voltage and nA did not appear;;;;;;;;;;;;;;
;;;5;ma_0102_3.05PM.grating.SFxM.mat;5HT_10nA;0.3;5;;;;;the table for voltage and nA did not appear;;;;;;;;;;;;;;
;;;6;ma_0102_3.07PM.grating.SFxM.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;0103;1;ma_0103_3.33PM.grating.XPos.mat;;;NA;;;No;;;;;;;;;;;;;;;;
;;;2;ma_0103_3.34PM.grating.XPos.mat;;;5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0103_3.35PM.grating.YPos.mat;;;5;;;;;MUA- just one neuron;;;;;;;;;;;;;;
;;;4;ma_0103_3.36PM.grating.ORxM.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;0104;1;ma_0104_4.49PM.grating.XPos.mat;;;1;;;No;;;;;;;;;;;;;;;;
;;;2;ma_0104_4.50PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_0104_4.51PM.grating.ORxM.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0104_5.04PM.grating.ORxM.mat;control;;5;;;;;more MUA;;;;;;;;;;;;;;
;;;6;ma_0104_5.09PM.grating.SZxM.mat;control;;4.5;;;;;more MUA;;;;;;;;;;;;;;
;;;7;ma_0104_5.10PM.grating.SZxM.mat;control;;5;;;;;more MUA;;;;;;;;;;;;;;
;;;8;ma_0104_5.13PM.grating.SZxM.mat;5HT_10nA;0.3;5;;;;;the table for voltage and nA did not appear;;;;;;;;;;;;;;
;;0105;1;ma_0105_5.32PM.grating.XPos.mat;;;2;;;No;;good isolation;;;;;;;;;;;;;;
;;;2;ma_0105_5.33PM.grating.ORxM.mat;;;4.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0105_5.35PM.grating.SZxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;5;ma_0105_5.40PM.grating.SZxM.mat;5HT_10nA;0.4;;;;;;;;;;;;;;;;;;;;
;;;8;ma_0105_5.47PM.grating.COxM.mat;5HT_10nA;0.4;2;;;;;the table for voltage and nA did not appear;;;;;;;;;;;;;;
;;;9;ma_0105_5.49PM.grating.COxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;10;ma_0105_5.51PM.grating.COxM;5HT_10nA;0.4;;;;;;;;;;;;;;;;;;;;
;;;11;ma_0105_5.54PM.grating.COxM;control;;;;;;;;;;;;;;;;;;;;;
;;;13;ma_0105_6.02PM.grating.SFxM;control;;4.5;;;;;;;;;;;;;;;;;;;
03/10/15;+2,-3;0106;1;ma_0106_2.26PM.grating.XPos.mat;;;2.5;;;No;;great isolation;;;;;;;;;;;;;;
;;;2;ma_0106_2.27PM.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;3;ma_0106_2.27PM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;4;ma_0106_2.33PM.grating.ORxM.mat;5HT_10nA;0.2;;;;;;;;;;;;;;;;;;;;
;;;6;ma_0106_2.39PM.grating.SZ.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;7;ma_0106_2.41PM.grating.SZ.mat;5HT_8nA;0.2;;;;;;;;;;;;;;;;;;;;
;;;8;ma_0106_2.43PM.grating.SZ.mat;5Ht_5nA;0.2;;;;;;;;;;;;;;;;;;;;
;;;9;ma_0106_2.45PM.grating.SZ.mat;5HT_10nA;0.3;;;;;;;;;;;;;;;;;;;;
;;;10;ma_0106_2.47PM.grating.SZ.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;11;ma_0106_2.49PM.grating.SZ.mat;5HT_15nA;0.4;;;;;;;;;;;;;;;;;;;;
;;;14;ma_0106_2.51PM.grating.COxOR.mat;5HT_15nA;0.5;;;;;;;;;;;;;;;;;;;;
;;;15;ma_0106_2.54PM.grating.COxOR.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;17;ma_0106_2.59PM.grating.SZxOR.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;18;ma_0106_3.02PM.grating.SZxOR.mat;5HT_15nA;0.4;;;;;;;;;;;;;;;;;;;;
;;;20;ma_0106_3.06PM.grating.ORxRC.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;21;ma_0106_3.19PM.grating.ORxRC.mat;5HT_15nA;0.4;;;;;;;;;;;;;;;;;;;;
;;107;2;ma_0107_3.26PM.grating.ORxM.mat;control;4.5;;;;;;;;;;;;;;;;;;;;
03/12/15;"+1;-2";0108;1;ma_0108_11.23AM.grating.XPos.mat;;;1;;;No;;good isolation;;;;;;;;;;;;;;
;;;3;ma_0108_11.24AM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;4;ma_0108_11.25AM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;5;ma_0108_11.30AM.grating.COxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;6;ma_0108_11.32AM.grating.COxM.mat;5HT_10nA;0.7;;;;;;;;;;;;;;;;;;;;
;;;7;ma_0108_11.35AM.grating.COxM.mat;5HT_5nA;0.4;;;;;;;;;;;;;;;;;;;;
;;;8;ma_0108_11.38AM.grating.COxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;9;ma_0108_11.41AM.grating.COxM.mat;5HT_5nA;0.4;;;;;;;;;;;;;;;;;;;;
;;;10;ma_0108_11.46AM.grating.COxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;11;ma_0108_11.49AM.grating.COxM.mat;5HT_10nA;0.7;;;;;;;;;;;;;;;;;;;;
;;0109;1;ma_0109_2.00PM.grating.XPos.mat;;;1;;;No;;good isolation;;;;;;;;;;;;;;
;;;2;ma_0109_2.01PM.grating.XPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0109_2.02PM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;4;ma_0109_2.06PM.grating.ORxM.mat;5HT_10nA;0.6;;;;;;;;;;;;;;;;;;;;
;;0110;2;ma_0110_3.09PM.grating.XPos;;;2.5;;;No;;isolation OK?;;;;;;;;;;;;;;
;;;3;ma_0110_3.11PM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;5;ma_0110_3.45PM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;5;ma_0110_3.52PM.grating.ORxM.mat;5HT_8nA;-inf;;;;;voltage in negative value;;;;;;;;;;;;;;;
;;;6;ma_0110_4.08PM.grating.ORxM.mat;control;;;;;;;;;;;;;;;;;;;;;
;;;7;ma_0110_4.10PM.grating.COxM;control;;;;;;;;;;;;;;;;;;;;;
;;;8;ma_0110_4.12PM.grating.COxM;5HT_10nA;-inf;;;;;voltage in negative value;;;;;;;;;;;;;;;
;;;9;ma_0110_4.15PM.grating.COxM.mat;5HT_15nA;-inf;;;;;voltage in negative value;;;;;;;;;;;;;;;
03/13/15;+1,-4;0111;1;ma_0111_11.54AM.grating.XPos.mat;;;2;;;No;;serotonin was applied 1 hour before the experiment;;0;;;;;;;;;;;;
;;;2;ma_0111_11.55AM.grating.XPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0111_11.56AM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_0111_11.57AM.grating.ORxM.mat;5HT_11nA;0.2;5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0111_12.02PM.grating.ORxM.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;;6;ma_0111_12.09PM.grating.COxORxM.mat;contol;;3;;;;;;;;;;;;;;;;;;;
;;;8;ma_0111_12.13PM.grating.XPos.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;9;ma_0111_12.14PM.grating.YPos.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;11;ma_0111_12.16PM.grating.ORxM.mat;control;;4.5;;;;;;;;;;;;;;;;;;;
;;0112;2;ma_0112_1.12PM.grating.ORxM.mat;control;;4.5;;;;;serotonin was applied 1 hour before the experiment;;;;;;;;;;;;;;
;;;3;ma_0112_1.17PM.grating.ORxM.mat;5HT_11nA;0.2;4.5;;;;;;;;;;;;;;;;;;;
;;0114;1;ma_0114_2.26PM.grating.ORxM.mat;control;;3.5;1-188;1-238;No;;serotonin was applied 1 hour before the experiment;;;;;;;;;;;;;;
;;;2;ma_0114_2.30PM.grating.COxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;3;ma_0114_2.33PM.grating.COxM.mat;5HT_10nA;0.2;2.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0114_2.37PM.grating.COxM.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;5;ma_0114_2.40PM.grating.COxM.mat;5HT_15nA;0.2;1;;;;;;;;;;;;;;;;;;;
;;;6;ma_0114_2.44PM.grating.ORxM.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;7;ma_0114_2.46PM.grating.ORxM.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;8;ma_0114_2.51PM.grating.ORxM.mat;5HT_10nA;0.2;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_0114_2.57PM.grating.CO.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;;10;ma_0114_3.04PM.grating.ORxM.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
03/19/15;+2,-2;0115;1;ma_0115_3.22PM.grating.XPos.mat;;;2;;;Yes;"5HT side; 30um";" ""no effect, drug capillary was broken, exclude the data"" (HN notes)";;yes;;;;;;;;;;;;
